attom_id,fips,apn,address,postal1,state,latitude,longitude,property_type,year_built,beds,baths,sqft,lot_size,sale_amount,sale_date,sale_type,price_per_sqft,area_code,area_title,sale_year,sale_month,property_age,log_price_per_sqft
1208558,45045,0268.01-05-005.00,"221 PIMLICO RD, GREENVILLE, SC 29607",29607.0,SC,34.827122,-82.361229,SFR,1982.0,3.0,2.0,2288.0,0.3629936,747000.0,2024-08-12,Resale,326.49,24860,"Greenville-Anderson-Greer, SC",2024,8,42.0,5.78839932037608
1208559,45045,0268.03-04-005.00,"519 WEMBLEY RD, GREENVILLE, SC 29607",29607.0,SC,34.827849,-82.356061,SFR,1972.0,5.0,3.0,3614.0,0.4850092,999607.0,2024-05-02,Resale,276.59,24860,"Greenville-Anderson-Greer, SC",2024,5,52.0,5.622536265287162
1212375,45045,0666.02-01-012.01,"177 RIVER RD, MARIETTA, SC 29661",29661.0,SC,35.093746,-82.468873,SFR,1970.0,3.0,3.0,1750.0,10.258,524900.0,2024-08-09,Resale,299.94,24860,"Greenville-Anderson-Greer, SC",2024,8,54.0,5.703582454653534
1216618,45045,0559.09-01-018.00,"501 LAKE LENNOX DR, SIMPSONVILLE, SC 29681",29681.0,SC,34.77664,-82.215208,SFR,1998.0,3.0,2.0,1498.0,,307900.0,2024-05-22,Resale,205.54,24860,"Greenville-Anderson-Greer, SC",2024,5,26.0,5.3256406621969266
1216622,45045,0559.09-01-019.00,"503 LAKE LENNOX DR, SIMPSONVILLE, SC 29681",29681.0,SC,34.776493,-82.215063,SFR,1996.0,3.0,2.0,1386.0,,320000.0,2025-12-15,Resale,230.88,24860,"Greenville-Anderson-Greer, SC",2025,12,29.0,5.441898095025561
1216627,45045,0550.04-01-015.00,"203 BRUCE MEADOW RD, SIMPSONVILLE, SC 29681",29681.0,SC,34.781229,-82.205818,SFR,1996.0,4.0,2.5,1727.0,5.2,750000.0,2026-02-26,Resale,434.28,24860,"Greenville-Anderson-Greer, SC",2026,2,30.0,6.0736894873636516
1216628,45045,0550.04-01-008.00,"208 BRUCE MEADOW RD, SIMPSONVILLE, SC 29681",29681.0,SC,34.778756,-82.204534,SFR,1993.0,3.0,3.0,2641.0,4.9,1175000.0,2025-11-03,Resale,444.91,24860,"Greenville-Anderson-Greer, SC",2025,11,32.0,6.097872014520508
1217650,45045,0525.13-01-070.00,"108 AMBERJACK CT, TAYLORS, SC 29687",29687.0,SC,34.93149,-82.33876,SFR,1998.0,4.0,3.0,2104.0,,390000.0,2024-12-19,Resale,185.36,24860,"Greenville-Anderson-Greer, SC",2024,12,26.0,5.222299880124121
1218419,45045,0180.00-03-017.00,"108 MORNINGDALE DR, GREENVILLE, SC 29609",29609.0,SC,34.873876,-82.386975,SFR,1956.0,4.0,3.0,2824.0,0.4910009,1100000.0,2025-02-11,Resale,389.52,24860,"Greenville-Anderson-Greer, SC",2025,2,69.0,5.9649152118744455
1218428,45045,0180.00-03-010.00,"222 E AVONDALE DR, GREENVILLE, SC 29609",29609.0,SC,34.875258,-82.386901,SFR,1980.0,2.0,2.0,1920.0,0.367,727000.0,2025-12-12,Resale,378.65,24860,"Greenville-Anderson-Greer, SC",2025,12,45.0,5.936612295559832
1218440,45045,0180.00-01-006.00,"1722 N MAIN ST, GREENVILLE, SC 29609",29609.0,SC,34.874622,-82.388754,SFR,1971.0,4.0,4.0,3514.0,0.5570018,1500000.0,2025-05-01,Resale,426.86,24860,"Greenville-Anderson-Greer, SC",2025,5,54.0,6.056456090615422
1248469,45045,0556.04-01-007.00,"109 CHARLIE WAY, FOUNTAIN INN, SC 29644",29644.0,SC,34.705584,-82.187304,SFR,1997.0,3.0,2.0,1200.0,0.3,272500.0,2025-04-25,Resale,227.08,24860,"Greenville-Anderson-Greer, SC",2025,4,28.0,5.425302378302526
1248477,45045,0556.06-01-030.00,"607 VERY FINE DR, FOUNTAIN INN, SC 29644",29644.0,SC,34.705585,-82.184728,SFR,1998.0,3.0,2.0,1931.0,0.258,240000.0,2024-09-09,Resale,124.29,24860,"Greenville-Anderson-Greer, SC",2024,9,26.0,4.82261754475742
1248481,45045,0556.07-01-019.00,"1105 AUTUMN LEAF LN, FOUNTAIN INN, SC 29644",29644.0,SC,34.710139,-82.184821,SFR,2000.0,3.0,2.0,2268.0,0.544,310000.0,2025-08-25,Resale,136.68,24860,"Greenville-Anderson-Greer, SC",2025,8,25.0,4.917642427247091
1248485,45045,0556.07-01-018.00,"1201 AUTUMN LEAF LN, FOUNTAIN INN, SC 29644",29644.0,SC,34.71035,-82.185016,SFR,2000.0,3.0,2.0,1891.0,0.5,280000.0,2024-11-19,Resale,148.07,24860,"Greenville-Anderson-Greer, SC",2024,11,24.0,4.997685134920627
1250580,45045,0530.16-01-068.00,"223 ROCK RD, GREER, SC 29651",29651.0,SC,34.847179,-82.221291,SFR,1994.0,3.0,2.5,2516.0,0.251,540000.0,2026-05-18,Resale,214.63,24860,"Greenville-Anderson-Greer, SC",2026,5,32.0,5.368915615393574
1250588,45045,0530.12-01-068.00,"14 WHISTLER DR, GREER, SC 29651",29651.0,SC,34.846936,-82.220636,RESIDENTIAL - VACANT LAND,1992.0,4.0,2.5,3008.0,0.253,800000.0,2026-02-20,Resale,265.96,24860,"Greenville-Anderson-Greer, SC",2026,2,34.0,5.583345921534254
1273039,45045,M006.02-01-429.00,"22 WOODHEDGE CT, MAULDIN, SC 29662",29662.0,SC,34.767511,-82.307639,SFR,1999.0,3.0,4.0,4160.0,1.34,630000.0,2025-02-10,Resale,151.44,24860,"Greenville-Anderson-Greer, SC",2025,2,26.0,5.020189506901067
1273445,45045,0538.13-01-040.00,"7 BLACKENRIDGE DR, TAYLORS, SC 29687",29687.0,SC,34.887918,-82.296873,SFR,1975.0,3.0,2.0,1746.0,0.2269972,300000.0,2025-01-08,Resale,171.82,24860,"Greenville-Anderson-Greer, SC",2025,1,50.0,5.14644741720991
1273452,45045,0538.13-01-018.00,"104 GAITHBURG SQ, TAYLORS, SC 29687",29687.0,SC,34.887619,-82.297732,SFR,1978.0,3.0,2.0,1674.0,0.182989,250000.0,2025-04-10,Resale,149.34,24860,"Greenville-Anderson-Greer, SC",2025,4,47.0,5.006225585607556
1323798,45045,0538.13-01-077.00,"1 GUNSTOWN CIR, TAYLORS, SC 29687",29687.0,SC,34.886009,-82.295685,SFR,1992.0,3.0,2.0,1600.0,0.1879936,293000.0,2025-04-28,Resale,183.13,24860,"Greenville-Anderson-Greer, SC",2025,4,33.0,5.210196283152857
1323806,45045,0538.13-01-074.00,"2 BLUFFTON CIR, TAYLORS, SC 29687",29687.0,SC,34.886628,-82.295345,SFR,2002.0,3.0,2.0,1632.0,0.2269972,289400.0,2025-02-21,Resale,177.33,24860,"Greenville-Anderson-Greer, SC",2025,2,23.0,5.178012403504388
1368636,45045,0548.39-01-036.00,"5 BATHURST LN, SIMPSONVILLE, SC 29681",29681.0,SC,34.786722,-82.226621,SFR,1999.0,4.0,2.5,1944.0,0.2,345000.0,2026-03-16,Resale,177.47,24860,"Greenville-Anderson-Greer, SC",2026,3,27.0,5.178801580546473
1368655,45045,0548.43-01-024.00,"135 BATHURST LN, SIMPSONVILLE, SC 29681",29681.0,SC,34.785293,-82.228227,SFR,2001.0,3.0,3.0,1952.0,0.2089991,327000.0,2025-08-01,Resale,167.52,24860,"Greenville-Anderson-Greer, SC",2025,8,24.0,5.121102747122227
1368656,45045,0548.43-01-033.00,"115 BATHURST LN, SIMPSONVILLE, SC 29681",29681.0,SC,34.786849,-82.227977,SFR,2001.0,3.0,2.0,1726.0,0.2140037,315000.0,2024-09-18,Resale,182.5,24860,"Greenville-Anderson-Greer, SC",2024,9,23.0,5.206750173022546
1368674,45045,B008.01-02-007.10,"12 MARINE RD, GREENVILLE, SC 29617",29617.0,SC,34.904186,-82.4601,SFR,2000.0,3.0,2.0,2213.0,,335000.0,2025-09-09,Resale,151.38,24860,"Greenville-Anderson-Greer, SC",2025,9,25.0,5.019793231881021
1368681,45045,B008.01-02-007.04,"121 DUNCAN RD, GREENVILLE, SC 29617",29617.0,SC,34.90443,-82.457992,SFR,1997.0,3.0,2.0,1432.0,,265000.0,2024-01-12,Resale,185.06,24860,"Greenville-Anderson-Greer, SC",2024,1,27.0,5.220680096820884
1368692,45045,0196.00-07-009.00,"12 UNDERWOOD AVE, GREENVILLE, SC 29607",29607.0,SC,34.849637,-82.376601,SFR,1961.0,3.0,1.5,1333.0,0.168,406500.0,2026-03-12,Resale,304.95,24860,"Greenville-Anderson-Greer, SC",2026,3,65.0,5.720147828742466
1368702,45045,0200.00-03-014.00,"223 MACO TER, GREENVILLE, SC 29607",29607.0,SC,34.843133,-82.374034,SFR,1997.0,2.0,1.0,904.0,0.1539945,140000.0,2025-09-24,Resale,154.87,24860,"Greenville-Anderson-Greer, SC",2025,9,28.0,5.0425860553280835
1368724,45045,0187.00-04-018.00,"110 PARKWOOD DR, GREENVILLE, SC 29609",29609.0,SC,34.866009,-82.385901,SFR,1985.0,2.0,2.0,1332.0,0.2510101,450000.0,2025-01-24,Resale,337.84,24860,"Greenville-Anderson-Greer, SC",2025,1,40.0,5.822572410625688
1368731,45045,0035.00-08-006.00,"602 BENNETT ST, GREENVILLE, SC 29609",29609.0,SC,34.863446,-82.388153,SFR,1963.0,3.0,1.0,1395.0,0.1769972,350000.0,2025-08-29,Resale,250.9,24860,"Greenville-Anderson-Greer, SC",2025,8,62.0,5.525054453372377
1368777,45045,0034.00-01-019.00,"7 ROWLEY ST, GREENVILLE, SC 29601",29601.0,SC,34.858518,-82.394145,SFR,1950.0,2.0,2.0,1376.0,0.119,649950.0,2024-12-30,Resale,472.35,24860,"Greenville-Anderson-Greer, SC",2024,12,74.0,6.157720236215144
1368792,45045,0009.00-03-004.00,"12 WILTON ST, GREENVILLE, SC 29601",29601.0,SC,34.859649,-82.398205,RESIDENTIAL - VACANT LAND,1950.0,3.0,1.0,1474.0,0.244,400000.0,2024-03-14,Resale,271.37,24860,"Greenville-Anderson-Greer, SC",2024,3,74.0,5.603483203339636
1368800,45045,0086.00-03-002.01,"503 ANDERSON ST, GREENVILLE, SC 29601",29601.0,SC,34.837399,-82.413674,SFR,1950.0,2.0,1.0,1444.0,0.088,249000.0,2025-01-31,Resale,172.44,24860,"Greenville-Anderson-Greer, SC",2025,1,75.0,5.150049349878934
1368802,45045,0104.00-07-001.00,"116 BIRCHWOOD DR, GREENVILLE, SC 29605",29605.0,SC,34.823503,-82.41624,SFR,1968.0,3.0,2.0,1108.0,0.27,425000.0,2025-08-08,Resale,383.57,24860,"Greenville-Anderson-Greer, SC",2025,8,57.0,5.949522133485931
1368806,45045,0104.00-02-035.00,"112 EDGEWOOD DR, GREENVILLE, SC 29605",29605.0,SC,34.825447,-82.413766,SFR,1965.0,3.0,2.0,1165.0,0.247,285000.0,2026-05-13,Resale,244.64,24860,"Greenville-Anderson-Greer, SC",2026,5,61.0,5.499787742180752
1368827,45045,0103.00-06-014.00,"45 WALLACE ST, GREENVILLE, SC 29605",29605.0,SC,34.822144,-82.419408,SFR,1955.0,2.0,1.0,935.0,0.2121212,65000.0,2025-05-01,Resale,69.52,24860,"Greenville-Anderson-Greer, SC",2025,5,70.0,4.241614480957137
1368828,45045,0104.00-05-019.00,"44 WALLACE ST, GREENVILLE, SC 29605",29605.0,SC,34.822287,-82.4186,SFR,1965.0,3.0,1.0,900.0,0.2760101,166123.0,2024-02-28,Resale,184.58,24860,"Greenville-Anderson-Greer, SC",2024,2,59.0,5.218082973837431
1368842,45045,0337.01-01-056.00,"3 FORTSON WAY, FOUNTAIN INN, SC 29644",29644.0,SC,34.695504,-82.221895,SFR,1995.0,3.0,2.0,1229.0,,252500.0,2024-09-11,Resale,205.45,24860,"Greenville-Anderson-Greer, SC",2024,9,29.0,5.325202695329419
1368850,45045,0337.02-01-048.00,"4 FAWNDALE LN, FOUNTAIN INN, SC 29644",29644.0,SC,34.695344,-82.224248,SFR,1995.0,3.0,2.0,1419.0,,269000.0,2025-07-10,Resale,189.57,24860,"Greenville-Anderson-Greer, SC",2025,7,30.0,5.244758349453473
1368854,45045,0337.02-01-037.00,"7 FAWNDALE LN, FOUNTAIN INN, SC 29644",29644.0,SC,34.695616,-82.224687,SFR,2000.0,3.0,3.0,1656.0,,278000.0,2025-08-06,Resale,167.87,24860,"Greenville-Anderson-Greer, SC",2025,8,25.0,5.123189870334323
1368873,45045,0538.01-01-056.00,"216 DELLROSE CIR, TAYLORS, SC 29687",29687.0,SC,34.88686,-82.314819,SFR,1968.0,4.0,3.0,2306.0,0.8884298,329000.0,2025-11-07,Resale,142.67,24860,"Greenville-Anderson-Greer, SC",2025,11,57.0,4.960534271126723
1412372,45045,G008.00-02-030.00,"110 VIRGINIA AVE, GREER, SC 29650",29650.0,SC,34.938536,-82.237337,SFR,1965.0,2.0,2.0,1372.0,0.4097796,225000.0,2024-03-26,Resale,163.99,24860,"Greenville-Anderson-Greer, SC",2024,3,59.0,5.099805450355355
1412375,45045,G008.00-05-015.00,"206 CONNECTICUT AVE, GREER, SC 29650",29650.0,SC,34.935265,-82.236059,SFR,1945.0,3.0,2.0,1820.0,0.1929982,320000.0,2024-11-15,Resale,175.82,24860,"Greenville-Anderson-Greer, SC",2024,11,79.0,5.1694607444230325
1446687,45045,0574.15-01-021.00,"124 ASHDOWN DR, SIMPSONVILLE, SC 29680",29680.0,SC,34.715572,-82.273283,SFR,1980.0,3.0,2.0,1162.0,,239000.0,2024-11-08,Resale,205.68,24860,"Greenville-Anderson-Greer, SC",2024,11,44.0,5.326321562957634
1446691,45045,0574.15-01-028.00,"138 ASHDOWN DR, SIMPSONVILLE, SC 29680",29680.0,SC,34.715104,-82.271379,SFR,1981.0,3.0,2.0,1152.0,,255000.0,2025-10-22,Resale,221.35,24860,"Greenville-Anderson-Greer, SC",2025,10,44.0,5.39974515917815
1446720,45045,0574.07-01-091.00,"107 BENTBRUSH DR, SIMPSONVILLE, SC 29680",29680.0,SC,34.727644,-82.271459,SFR,1975.0,3.0,2.0,1080.0,0.375,254000.0,2026-04-20,Resale,235.19,24860,"Greenville-Anderson-Greer, SC",2026,4,51.0,5.460393698113796
1481110,45045,0117.00-08-002.00,"1126 BENNETT ST, GREENVILLE, SC 29611",29611.0,SC,34.840001,-82.430057,SFR,1945.0,2.0,1.0,1288.0,0.1868687,134300.0,2024-01-12,Resale,104.27,24860,"Greenville-Anderson-Greer, SC",2024,1,79.0,4.646983688801502
1481123,45045,0228.00-09-005.00,"212 S TEXAS AVE, GREENVILLE, SC 29611",29611.0,SC,34.83236,-82.438351,SFR,1954.0,2.0,1.0,953.0,0.3076217,185000.0,2025-09-23,Resale,194.12,24860,"Greenville-Anderson-Greer, SC",2025,9,71.0,5.268476524537015
1485674,45045,0583.06-01-118.00,"41 REEDY RIVER WAY, GREENVILLE, SC 29605",29605.0,SC,34.738577,-82.326715,SFR,2002.0,3.0,2.0,1090.0,0.219,255000.0,2026-03-04,Resale,233.94,24860,"Greenville-Anderson-Greer, SC",2026,3,24.0,5.455064672222561
1485676,45045,0583.05-01-098.00,"102 KETCHITAN CT, GREENVILLE, SC 29605",29605.0,SC,34.740001,-82.328963,SFR,2003.0,3.0,2.0,1266.0,,287500.0,2025-05-13,Resale,227.09,24860,"Greenville-Anderson-Greer, SC",2025,5,22.0,5.425346414676578
1485677,45045,0583.05-01-097.00,"104 KETCHITAN CT, GREENVILLE, SC 29605",29605.0,SC,34.739859,-82.328861,SFR,2003.0,3.0,2.0,1309.0,0.03,258000.0,2024-03-07,Resale,197.1,24860,"Greenville-Anderson-Greer, SC",2024,3,21.0,5.283711214158674
1485678,45045,0583.05-01-096.00,"106 KETCHITAN CT, GREENVILLE, SC 29605",29605.0,SC,34.739718,-82.328758,SFR,2003.0,3.0,2.0,1218.0,,267000.0,2025-02-26,Resale,219.21,24860,"Greenville-Anderson-Greer, SC",2025,2,22.0,5.390030174471236
1485695,45045,0171.00-02-006.00,"206 SUNSHINE AVE, GREENVILLE, SC 29609",29609.0,SC,34.883304,-82.409149,SFR,1955.0,2.0,1.0,996.0,0.1825069,187500.0,2024-05-15,Resale,188.25,24860,"Greenville-Anderson-Greer, SC",2024,5,69.0,5.237770866680003
1485711,45045,0170.00-03-011.00,"6 DAVIS ST, GREENVILLE, SC 29609",29609.0,SC,34.881881,-82.41371,SFR,1950.0,2.0,1.0,884.0,0.1703398,135000.0,2024-02-08,Resale,152.71,24860,"Greenville-Anderson-Greer, SC",2024,2,74.0,5.028540697965091
1485770,45045,0164.00-01-004.00,"827 N FRANKLIN RD, GREENVILLE, SC 29617",29617.0,SC,34.891562,-82.420906,SFR,1935.0,3.0,1.0,1276.0,0.2277319,240000.0,2025-06-13,Resale,188.09,24860,"Greenville-Anderson-Greer, SC",2025,6,90.0,5.236920571682713
1485780,45045,0146.00-07-013.00,"602 PALMETTO AVE, GREENVILLE, SC 29617",29617.0,SC,34.874122,-82.43164,SFR,1955.0,2.0,1.0,1462.0,0.1434803,189000.0,2025-03-07,Resale,129.27,24860,"Greenville-Anderson-Greer, SC",2025,3,70.0,4.861903240295856
1485816,45045,0415.00-01-056.00,"80 SOUTHWOOD DR, GREENVILLE, SC 29605",29605.0,SC,34.754276,-82.34045,SFR,2023.0,3.0,2.0,1944.0,1.078,520000.0,2026-02-27,Resale,267.49,24860,"Greenville-Anderson-Greer, SC",2026,2,3.0,5.589082182459723
1485853,45045,M007.07-01-061.00,"7 HYDE PARK LN, MAULDIN, SC 29662",29662.0,SC,34.765482,-82.311871,SFR,1993.0,3.0,3.0,2290.0,,337400.0,2025-07-28,Resale,147.34,24860,"Greenville-Anderson-Greer, SC",2025,7,32.0,4.9927428412546675
1485869,45045,0237.02-02-052.00,"3 LARRY CT, GREENVILLE, SC 29611",29611.0,SC,34.843433,-82.451829,SFR,1955.0,2.0,1.0,1095.0,0.467011,120000.0,2024-06-21,Resale,109.59,24860,"Greenville-Anderson-Greer, SC",2024,6,69.0,4.696746129475301
1485928,45045,M007.05-01-004.00,"106 WHITESTONE AVE, MAULDIN, SC 29662",29662.0,SC,34.767135,-82.317411,SFR,1978.0,3.0,2.0,1868.0,0.367,300000.0,2026-05-15,Resale,160.6,24860,"Greenville-Anderson-Greer, SC",2026,5,48.0,5.078916801512661
1485950,45045,0491.00-04-023.00,"8 MCALLISTER ST, TRAVELERS REST, SC 29690",29690.0,SC,34.968133,-82.432489,SFR,1964.0,2.0,1.0,988.0,0.5899908,280000.0,2024-11-11,Resale,283.4,24860,"Greenville-Anderson-Greer, SC",2024,11,60.0,5.64685932725658
1485963,45045,0490.00-02-004.00,"203 LOVE DR, TRAVELERS REST, SC 29690",29690.0,SC,34.971888,-82.438071,SFR,1982.0,4.0,2.0,1714.0,,362000.0,2025-04-15,Resale,211.2,24860,"Greenville-Anderson-Greer, SC",2025,4,43.0,5.352805551832106
1485967,45045,0490.00-05-010.00,"5 S POINSETT HWY, TRAVELERS REST, SC 29690",29690.0,SC,34.968939,-82.439415,SFR,1964.0,3.0,2.0,1522.0,0.23,180000.0,2025-11-24,Resale,118.27,24860,"Greenville-Anderson-Greer, SC",2025,11,61.0,4.772970146263026
1485969,45045,0318.03-01-089.00,"104 BRENDLE DR, SIMPSONVILLE, SC 29681",29681.0,SC,34.732976,-82.239792,SFR,1997.0,3.0,2.0,2142.0,0.383,425000.0,2026-05-07,Resale,198.41,24860,"Greenville-Anderson-Greer, SC",2026,5,29.0,5.290335596806379
1486005,45045,0548.34-01-021.00,"407 GOLDEN LEAF LN, SIMPSONVILLE, SC 29681",29681.0,SC,34.792384,-82.213654,SFR,1999.0,3.0,2.0,1476.0,0.2,225000.0,2025-06-12,Resale,152.44,24860,"Greenville-Anderson-Greer, SC",2025,6,26.0,5.02677107600566
1486030,45045,0241.00-08-019.00,"220 MARY ST, GREENVILLE, SC 29611",29611.0,SC,34.827961,-82.442237,SFR,1950.0,4.0,2.0,1554.0,0.4235537,290000.0,2024-03-04,Resale,186.62,24860,"Greenville-Anderson-Greer, SC",2024,3,74.0,5.229074463805876
1486057,45045,M007.02-01-439.00,"306 PARK GROVE DR, MAULDIN, SC 29662",29662.0,SC,34.764807,-82.323015,SFR,2000.0,3.0,3.0,2099.0,,350000.0,2025-03-10,Resale,166.75,24860,"Greenville-Anderson-Greer, SC",2025,3,25.0,5.1164956847957335
1486076,45045,0584.04-01-002.00,"3 RIVEREEN WAY, SIMPSONVILLE, SC 29680",29680.0,SC,34.706122,-82.314738,SFR,2004.0,3.0,2.0,1156.0,0.404,268500.0,2026-04-14,Resale,232.27,24860,"Greenville-Anderson-Greer, SC",2026,4,22.0,5.447900488087526
1486088,45045,0641.06-01-083.00,"10 BLUE WATER TRL, TAYLORS, SC 29687",29687.0,SC,35.008817,-82.31578,SFR,2004.0,3.0,2.0,2194.0,,525000.0,2025-07-29,Resale,239.29,24860,"Greenville-Anderson-Greer, SC",2025,7,21.0,5.477676205491225
1486102,45045,0165.00-02-029.00,"800 N FRANKLIN RD, GREENVILLE, SC 29617",29617.0,SC,34.891101,-82.417865,SFR,1963.0,3.0,2.0,2492.0,,50000.0,2024-07-05,Resale,20.06,24860,"Greenville-Anderson-Greer, SC",2024,7,61.0,2.9987277825337895
1507736,45045,0525.05-01-014.00,"9 SHELLY LN, TAYLORS, SC 29687",29687.0,SC,34.932346,-82.333248,SFR,1982.0,3.0,2.0,1596.0,0.8398072,330000.0,2024-08-07,Resale,206.77,24860,"Greenville-Anderson-Greer, SC",2024,8,42.0,5.331607064412679
1507738,45045,T029.02-01-096.00,"31 RANDY DR, TAYLORS, SC 29687",29687.0,SC,34.92461,-82.330339,SFR,1964.0,7.0,2.0,1808.0,0.27,10000.0,2025-03-31,Resale,5.53,24860,"Greenville-Anderson-Greer, SC",2025,3,61.0,1.7101878155342434
1507742,45045,0525.13-01-024.00,"15 ANGEL WING CT, TAYLORS, SC 29687",29687.0,SC,34.933733,-82.339446,SFR,1998.0,3.0,2.5,1968.0,0.327,342500.0,2024-06-03,Resale,174.03,24860,"Greenville-Anderson-Greer, SC",2024,6,26.0,5.159227698146083
1507747,45045,0525.05-01-004.00,"101 RYAN ST, TAYLORS, SC 29687",29687.0,SC,34.931111,-82.334473,SFR,1985.0,3.0,2.0,1812.0,0.36,297775.0,2026-02-23,Resale,164.33,24860,"Greenville-Anderson-Greer, SC",2026,2,41.0,5.101876601193199
1537887,45045,0559.07-01-264.00,"7 GLENROCK LN, SIMPSONVILLE, SC 29681",29681.0,SC,34.772901,-82.218064,SFR,1995.0,2.0,2.0,1004.0,0.181,215000.0,2026-05-22,Resale,214.14,24860,"Greenville-Anderson-Greer, SC",2026,5,31.0,5.366630006730124
1537906,45045,0555.02-01-035.00,"20 GREEN HILL DR, SIMPSONVILLE, SC 29681",29681.0,SC,34.744681,-82.210677,SFR,2006.0,4.0,4.5,3980.0,2.83,950000.0,2024-02-28,Resale,238.69,24860,"Greenville-Anderson-Greer, SC",2024,2,18.0,5.475165638876943
1537935,45045,M009.02-01-062.00,"106 MIDDLETON LN, GREENVILLE, SC 29607",29607.0,SC,34.795902,-82.302697,SFR,1969.0,2.0,2.0,1160.0,0.459,242000.0,2026-04-06,Resale,208.62,24860,"Greenville-Anderson-Greer, SC",2026,4,57.0,5.340514415247825
1555946,45045,0103.00-11-014.00,"13 SEYLE ST, GREENVILLE, SC 29605",29605.0,SC,34.82316,-82.424759,SFR,1950.0,3.0,1.0,1377.0,0.1059917,285000.0,2025-03-27,Resale,206.97,24860,"Greenville-Anderson-Greer, SC",2025,3,75.0,5.332573855226127
1555948,45045,0103.00-11-012.00,"17 SEYLE ST, GREENVILLE, SC 29605",29605.0,SC,34.822887,-82.424912,SFR,1945.0,3.0,1.0,1437.0,0.111,323000.0,2024-04-17,Resale,224.77,24860,"Greenville-Anderson-Greer, SC",2024,4,79.0,5.415077657156736
1555949,45045,0103.00-11-015.00,"11 SEYLE ST, GREENVILLE, SC 29605",29605.0,SC,34.823294,-82.424683,SFR,1950.0,3.0,1.0,1437.0,0.104798,300000.0,2025-09-08,Resale,208.77,24860,"Greenville-Anderson-Greer, SC",2025,9,75.0,5.3412331675248685
1605809,45045,0212.00-05-027.00,"27 BECK AVE, GREENVILLE, SC 29605",29605.0,SC,34.809074,-82.385723,SFR,1955.0,2.0,1.0,845.0,0.1899908,445000.0,2025-03-28,Resale,526.63,24860,"Greenville-Anderson-Greer, SC",2025,3,70.0,6.266498214676136
1605810,45045,0213.00-06-007.00,"16 HIGH HILL ST, GREENVILLE, SC 29605",29605.0,SC,34.811866,-82.389212,SFR,1945.0,3.0,2.0,1637.0,0.2269972,300000.0,2025-03-01,Resale,183.26,24860,"Greenville-Anderson-Greer, SC",2025,3,80.0,5.210905909537067
1605811,45045,0212.00-01-015.00,"13 RICE ST, GREENVILLE, SC 29605",29605.0,SC,34.814138,-82.385035,SFR,1968.0,2.0,1.0,1019.0,0.3269972,610000.0,2025-06-24,Resale,598.63,24860,"Greenville-Anderson-Greer, SC",2025,6,57.0,6.3946437111023124
1605817,45045,0213.00-06-011.00,"26 HIGH HILL ST, GREENVILLE, SC 29605",29605.0,SC,34.811348,-82.389753,SFR,1945.0,2.0,2.0,1316.0,0.2800046,495000.0,2024-04-30,Resale,376.14,24860,"Greenville-Anderson-Greer, SC",2024,4,79.0,5.929961414513932
1605821,45045,0212.00-04-041.00,"209 RICE ST, GREENVILLE, SC 29605",29605.0,SC,34.811666,-82.386906,SFR,1955.0,3.0,2.0,2429.0,0.472,1025000.0,2025-12-29,Resale,421.98,24860,"Greenville-Anderson-Greer, SC",2025,12,70.0,6.044957919547982
1605827,45045,0222.01-06-013.00,"147 ROCKWOOD DR, GREENVILLE, SC 29605",29605.0,SC,34.812275,-82.391311,SFR,1968.0,3.0,3.0,2410.0,0.4339991,935000.0,2025-07-17,Resale,387.97,24860,"Greenville-Anderson-Greer, SC",2025,7,57.0,5.9609280170463315
1614008,45045,0498.04-01-019.00,"504 CYPRESS LINKS WAY, TAYLORS, SC 29687",29687.0,SC,34.935373,-82.356151,SFR,2007.0,3.0,3.0,2770.0,0.4,715000.0,2025-12-15,Resale,258.12,24860,"Greenville-Anderson-Greer, SC",2025,12,18.0,5.553424593067639
1614015,45045,0498.04-01-025.00,"516 CYPRESS LINKS WAY, TAYLORS, SC 29687",29687.0,SC,34.93511,-82.358323,SFR,2009.0,3.0,4.5,4454.0,0.794,1132000.0,2026-01-16,Resale,254.15,24860,"Greenville-Anderson-Greer, SC",2026,1,17.0,5.537924643892912
1614023,45045,0525.06-01-060.00,"302 SASSAFRAS DR, TAYLORS, SC 29687",29687.0,SC,34.932271,-82.347065,SFR,1980.0,3.0,3.0,3269.0,0.4235537,627500.0,2025-08-01,Resale,191.95,24860,"Greenville-Anderson-Greer, SC",2025,8,45.0,5.257234921446806
1614026,45045,0525.06-01-044.00,"303 SASSAFRAS DR, TAYLORS, SC 29687",29687.0,SC,34.932662,-82.346509,SFR,1975.0,4.0,3.0,4936.0,,350000.0,2024-03-25,Construction Loan/Financing,70.91,24860,"Greenville-Anderson-Greer, SC",2024,3,49.0,4.261411467315905
1630820,45045,0533.23-01-011.00,"122 WATERFORD PARK DR, GREER, SC 29650",29650.0,SC,34.863919,-82.281465,SFR,1999.0,3.0,3.0,1428.0,,238000.0,2025-01-24,Resale,166.67,24860,"Greenville-Anderson-Greer, SC",2025,1,26.0,5.116015809554085
1630833,45045,0533.23-01-125.00,"336 CLAYBROOKE DR, GREER, SC 29650",29650.0,SC,34.865021,-82.282707,SFR,2000.0,3.0,3.0,1568.0,,243000.0,2024-03-01,Resale,154.97,24860,"Greenville-Anderson-Greer, SC",2024,3,24.0,5.043231549799244
